Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765903416,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,220,240,310,490,560,560,2066,2,6,21.14822092256598,1.7563789997439017,557.5686909996875,48.98160696999032
1765903417,50,,Aggregated,23.200000,0.000000,6,7,7,7,8,210,240,310,490,560,560,2083,2,6,21.02516251225259,1.7563789997439017,557.5686909996875,48.937109937590016
1765903418,50,,Aggregated,22.300000,0.000000,6,7,7,7,8,210,240,310,490,560,560,2107,2,6,20.85192088705408,1.7563789997439017,557.5686909996875,48.98718557190318
1765903419,50,,Aggregated,23.100000,0.000000,6,7,7,7,8,210,240,310,490,560,560,2126,2,6,20.720645449681122,1.7563789997439017,557.5686909996875,48.987770460959545
1765903420,50,,Aggregated,22.200000,0.000000,6,7,7,7,8,210,240,310,490,560,560,2151,2,6,20.541280754078937,1.7563789997439017,557.5686909996875,48.91306369130637
1765903421,50,,Aggregated,23.000000,0.000000,6,7,7,7,8,210,240,310,490,560,560,2165,2,6,20.445249461904528,1.7563789997439017,557.5686909996875,48.86651270207852
1765903422,50,,Aggregated,22.400000,0.000000,6,7,7,7,8,200,240,310,490,560,560,2189,2,6,20.269212282331168,1.7563789997439017,557.5686909996875,48.81681132937414
1765903423,50,,Aggregated,22.700000,0.000000,6,7,7,7,8,200,240,300,490,560,560,2215,2,6,20.088619968406526,1.7563789997439017,557.5686909996875,48.771106094808125
1765903424,50,,Aggregated,22.100000,0.000000,6,7,7,7,8,180,240,300,490,560,560,2238,2,6,19.946634553628552,1.7563789997439017,557.5686909996875,48.7828418230563
1765903425,50,,Aggregated,22.300000,0.000000,6,7,7,7,8,170,240,300,490,560,560,2256,2,6,19.836978421994576,1.7563789997439017,557.5686909996875,48.6968085106383
1765903426,50,,Aggregated,21.600000,0.000000,6,7,7,7,8,160,240,300,490,560,560,2279,2,6,19.686649148319624,1.7563789997439017,557.5686909996875,48.64589732338745
1765903427,50,,Aggregated,21.200000,0.000000,6,7,7,7,8,150,240,280,490,560,560,2305,2,6,19.52767374664675,1.7563789997439017,557.5686909996875,48.63167028199566
1765903428,50,,Aggregated,21.400000,0.000000,6,7,7,7,8,150,240,280,490,560,560,2330,2,6,19.371364561382023,1.7563789997439017,557.5686909996875,48.60085836909871
1765903429,50,,Aggregated,21.300000,0.000000,6,7,7,7,8,130,240,280,490,560,560,2352,2,6,19.239393625008343,1.7563789997439017,557.5686909996875,48.5969387755102
1765903430,50,,Aggregated,22.700000,0.000000,6,7,7,7,8,130,240,280,490,560,560,2376,2,6,19.099984146892858,1.7563789997439017,557.5686909996875,48.562289562289564
